,company_name,job_summary,job_title,City,State
388,SAP,"Ensure data consistency, performance, and exception management. Seeks a Support Engineer at our Bellevue, WA location (and various client sites nationwide) to…",Support Engineer,Bellevue, WA
389,ManTech International Corporation,"AIMS Assessment System Engineer Support. The collection, analysis and evaluation of signature data. ManTech is seeking a Junior Engineer to support our…",Junior Engineer,Silverdale, WA
390,FreightWeb,FreightWeb is putting together a rockstar team of engineers and data scientists in our Seattle HQ to make this disruption happen. Is great at problem solving.,Machine Learning Engineer,Seattle, WA
391,Hotwire,"Prior analytics and data mining experience, focusing on segmentation strategies and predictive modeling. You work closely with Product Managers and Engineers to…",Data Scientist II (Seattle),Seattle, WA
392,"Amazon.com Services, Inc.","As a Data Engineer on the CDE team, you will be responsible for: Build and deliver high quality data architecture to support business intelligence engineer and…","Data Engineer, Customer Delivery Excellence, Transportation Execution",Bellevue, WA
393,Wargaming.net,The Gameplay Engineer will report to Lead Software Engineer. Deep knowledge of the C++ language and commonly used data structures. What are we looking for?,Gameplay Engineer,Bellevue, WA
394,Blue Origin,"Demonstrated familiarity with data analysis. Develop and configure engine hot fire test sequences, analyze test data, and support subsequent data reviews.",Engines Verification and Test Engineer - I,Kent, WA
395,AECOM,"Provide support for data uploads, review and comparison of analytical data, and addition of new/revised data. Previous inventory and characterization experience…",Chemical Engineer,Richland, WA
396,Puget Sound Energy,PSE's IT Infrastructure team is looking for qualified candidates to fill an open Principle Identity Engineer position! Familiarity with Zero Trust framework.,Principle Identity Engineer,Redmond, WA
397,Tableau,"We help people see and understand their data. The Technical Support Engineer works primarily with enterprise customers of Tableau’s server and desktop products,…",Technical Support Engineer,Kirkland, WA
398,Local Spokane Manufacturing - Confidential,Ability to collect data and prioritize equipment needs. We are searching for an automation/ mechanical engineer to work on our manufacturing equipment.,Automation/ Mechanical Engineer,Spokane, WA
399,"Kyocera International, Inc.","Alphanumeric Data Entry, Spreadsheet, Word Processing/Typing. Capable of working independently and recording data. High level of personal energy;",R&D Technician 3 (Wafering),Vancouver, WA
400,Triveni IT,Light Data Model - Knows snowflake data schema. Understanding and experience with data sets and data flows. Data Analytics - Analysis of the data to improve the…,Sharepoint and Power BI Lead (Full Time with our Client),Bothell, WA
401,"Amazon.com Services, Inc.",As a Data Engineer you'll shape the data handling strategy; Leverage strong data extraction and transformation skills to engineer reporting mechanisms;,"Data Engineer, Transportation Execution",Bellevue, WA
402,"Amazon.com Services, Inc.","Experience managing full 3-tier architecture (Presentation, Application, and Data tier) Communication skills including presentations to diverse customer and…",Operations Engineer I,Seattle, WA
403,SEH America,"Use data to quantify results and determine best solutions. Knowledgeable with statistical data analysis techniques (JMP, SPC, DOE, Excel tools).",Process Engineer - EPI,Vancouver, WA
404,Facebook,"Work with internal technical operations teams to define problems, data collection, synthesize relevant data, build analytical models and forecasts.",Edge Network Quantitative Engineer,Seattle, WA
405,LOCKHEED MARTIN CORPORATION,"As a Program Quality Engineer, you will support the Fleet Ballistic Missile (FBM) Quality Program in Silverdale, WA. Knowledge of First Article Inspection.",Program Quality Engineer,Silverdale, WA
406,Dsquare,"Familiarity with Clickstream data sets and analytics is a plus. Capable of investigating, familiarizing and mastering new data sets quickly.",Sr. Data Engineer,Seattle, WA
407,JPMorgan Chase,"Solid understanding of application, data and infrastructure architecture disciplines. Contribute to a shared automation platform and ensure test data integrity.",Software Engineer,Seattle, WA
408,BECU,Full time on-site coverage required for employees who support the Spokane Data Center. The Systems Engineer must manage at least one infrastructure technology…,Systems Engineer,Tukwila, WA
409,Tableau,"We help people see and understand their data. Collaborating with designers, researchers, and engineers to come up with new ideas and ways to implement them.","Software Engineer, Prototyping",Seattle, WA
410,The Climate Corporation,"Science - Large-scale distributed data services for scientific computing (we use Clojure). You will work with Hadoop/Map Reduce, RDBMS and data visualization…",Intern: Software Engineer (Summer 2020),Seattle, WA
411,LabKey,"5+ years experience in the software industry as a program manager, software developer or automation engineer, strongly prefer software development experience.",Technical Program Manager,Seattle, WA
412,CDW,"Senior Consulting Engineers at CDW are smart, hard-working Engineers who enjoy teaming with other best and brightest Engineers on highly visible, technically…",Senior Consulting Engineer-Network/Data Center,Seattle, WA
413,Orchestra Technology,"The Mobility Network Engineer must possess a mix of broad networking knowledge, virtualized platforms and specific Deployment/Implementation expertise of Mobile…",EPC Mobility Engineer,Seattle, WA
414,Indeed,"The SMB Hiring team is a group of engineers, designers, data scientists and product managers who are responsible for the products used by millions of Small and…",Staff Software Engineer - SMB,Seattle, WA
415,Novanta,"Ability to define problems, collect data, establish facts, and draw valid conclusions. Prepares reports by collecting, analyzing, and summarizing data and…",Quality/Reliability Engineer,Mukilteo, WA
416,Concur Technologies,"Ensure data consistency, performance, and exception management. ERP, Engineer, SAP, Embedded, Information Systems, Technology, Engineering.",Support Engineer,Bellevue, WA
417,T-Mobile,"This is a 12-week paid learning experience with our army of project managers, web developers, and engineers, all working like a well-oiled machine to keep our…",2020 Technology Internship (Analytics),Bellevue, WA
418,Tech Mahindra,"5+ years’ experience in T-SQL, SCOPE, USQL, SSRS , SSIS, SSAS, Azure Data Factory, PowerBI development. Strong Experience in designing and developing large…",Site Reliability Engineer (SRE) - Data,Redmond, WA
419,"Amazon.com Services, Inc.","Industry experience as a Data Engineer or related specialty (e.g., Software Engineer, Business Intelligence Engineer, Data Scientist) with a track record of…",Data Engineer II - Talent Products,Seattle, WA
420,Facebook,"Relevant industry experience is important (Site Reliability Engineer (SRE), Systems Engineer, Software Engineer, DevOps Engineer, Network Engineer, Systems…",Production Engineer,Seattle, WA
421,Persha Studia,The Gameplay Engineer will report to Lead Software Engineer. Deep knowledge of the C++ language and commonly used data structures. What are we looking for?,Gameplay Engineer,Bellevue, WA
422,"Amazon.com Services, Inc.","Ability to work with a wide range of people including research scientists, engineers and customers, and engineers. Current FAA Part 107 license.",Support Engineer,Seattle, WA
423,Oracle,"An engineer at any level can have significant technical and business impact. Strong knowledge of data structures, algorithms, operating systems, and distributed…",Software Engineer (JoinOCI-NLSDST),Seattle, WA
424,employHER,"Software Engineer, Data Engineer, and Data Scientist) with extensive professional experience and a proven track record in a role focused on understanding,…",Business Intelligence Engineer,Seattle, WA
425,KPMG,"Strong ability to rapidly ingest, transform, engineer, and visualize data for both ad-hoc and product-level (e.g., automated) data & analytics solutions;","Manager, Big Data Software Engineer",Seattle, WA
426,Volant Aerospace,"From component overhauls to fleet-wide reconfigurations, we have the capabilities to project manage, engineer, design, fabricate, integrate, source, test, and…",Production Technician,Burlington, WA
427,Orchestra Technology,Prepare test results data and writes requiredengineering reports to ensure products compliance with requirements and testplans. CDMA/GSM/LTE (5G is a bonus).,Device Test Engineer,Seattle, WA
428,Sazan Group,"In this role, you will design low-voltage data and telecommunication infrastructure for commercial, healthcare, education, laboratory, light industrial,…",Junior Information and Communications Technology Systems Designer,Seattle, WA
429,Indeed,"Experience in data structures, algorithms, and software design. As the world’s number 1 job site, our mission is to help people get jobs.","Software Engineer, Site Reliability Engineer",Seattle, WA
430,Accenture,"You will have an opportunity to work in roles such as Data Scientist, Data Engineer, or Chief Data Officer covering all aspects of Data including Data…",Azure Data Engineer,Seattle, WA
431,Facebook,"Plan the largest server and data center capacity: Work with Product Engineering, Infrastructure Engineering, and Data Engineering teams to find the optimal way…",Performance and Capacity Engineer,Seattle, WA
432,Twitter,"Observability - a comprehensive set of diagnostic tools for Twitter engineers to troubleshoot incidents. To handle this scale, As engineers on the Observability…",Software Engineer - Storage and Observability,Seattle, WA
433,Fred Hutchinson Cancer Research Center,Providing research application of our clinical data integrated with external data sources (Amalga) on behalf of CRD’s scientific mission.,Data Analyst - Application Support Engineer II/III,Seattle, WA
434,Mindtree,"Support Engineer (Bigdata / C# / SQL). Mindtree provides services in e-commerce, mobile applications, cloud computing, digital transformation, data analytics,…",Support Engineer (Bigdata / C# / SQL),Redmond, WA
435,Arcus Data,Arcus Data is seeking an experienced Sales Engineer to join their team. Arcus Data is a high growth solutions provider that celebrates and rewards innovation.,"Presales Engineer Seattle, WA",Seattle, WA
436,TLG Aerospace,Wind tunnel and flight test data reduction. We are currently seeking experienced aircraft Flight Sciences engineers to support a variety of aerospace…,FLIGHT SCIENCES ENGINEER,Seattle, WA
437,King County Library System,"Consult in capacity planning, acquisition and support of data storage needs for core business applications, such as ADP, JDE and Evergreen, located in KCLS's…",Network and Systems Engineer,Issaquah, WA
438,"Amazon.com Services, Inc.","Specifically, the Language Engineer will: Handle competing requests from a range of data customers. Experience with language annotation and other forms of data…",Language Engineer - Alexa on FireTV,Seattle, WA
439,ABC Legal Services Inc.,"Not only can you help define and engineer specific solutions, you will help us build our team’s process for always getting better. We have an awesome team size.",Data Entry Specialist,Seattle, WA
440,Techbridge Girls,"In addition, the Development Director must be resourceful, self-motivated and proactive in working to manage donor operations, systems, data, staff, and…",Development Director,Seattle, WA
441,"GoldenWolf, LLC","Registered Architect or Professional Engineer. Develop and review documents as needed, such as answers to congressional inquiries, leadership briefings,…",Facilities Project Manager,Seattle, WA
442,Indeed,"You will work with Product Managers (PM), Data Scientists (DS), Quality Assurance (QA), and other stakeholders. ‘Find and Engage the People you’ll Hire’.",Senior Software Engineer - Resume Search,Seattle, WA
443,Oracle,"Good foundation understanding of data mining, machine learning and data sciences. We are seeking a driven, and experienced Senior Data Science with good…",Data Scientist,Seattle, WA
444,"Amazon Web Services, Inc.","Working knowledge of data retrieving and processing using SQL, ETL, data warehouse as well as Excel. Experience handling confidential data with discretion.",Partner Business Intelligence Engineer,Seattle, WA
445,Google,"Google engineers develop the next-generation technologies that change how users connect, explore, and interact with information and one another.","Technical Solutions Engineer, Stadia",Seattle, WA
446,Facebook,"Our designers, engineers, and builders are bringing the future here today through relentless innovation and advances in science and technology.","Thermal Analyst, AR",Redmond, WA
447,Blue Origin,"American Society of Quality, Certified Quality Engineer certification. Represent Blue Origin as the company’s Government-Industry Data Exchange Program (GIDEP)…",Quality Engineer- Government-Industry Data Exchange Program (GIDEP),Kent, WA
448,Infoblox,"5+ years of experience in data engineering, data science, and related data-centric fields using large-scale data environments.",Senior Data Engineer,Tacoma, WA
449,Facebook,"Knowledge of the fundamentals of computer architecture, including CPU data caching, SIMD instruction sets, and compiler code generation.","Software Engineer, Mixed Reality Experiences",Redmond, WA
450,KeyTronicEMS,"In the Test Engineer position you will conduct electrical test engineering support involving automation, assembly, maintenance, and data collection.",Test Engineer,Spokane Valley, WA
451,Microsoft,Partner with senior engineers to define and refine data center-related electrical requirements and ensure new IT infrastructure meets those standards.,Electrical Engineer,Redmond, WA
452,GenScript,"Communicates designs through standard engineering documents, technical drawings and CAD data. Hands-on mechanical engineer responsible for component and system…",Mechanical Engineer,Bothell, WA
453,Nintendo of America Inc.,"Communicate and collaborate effectively with other engineers and stakeholders. Strong working knowledge of video and audio processing including compression,…",Senior Engineer - Multimedia (NTD),Redmond, WA
454,Internap Network Services,"Assists Data Center Manager and Data Center Site Manager on projects involving the physical installation of. Cabinets, cages, cables, shelving, cable management…",Data Center Operations Engineer,Seattle, WA
455,Structured Communications,"The noise level in the data center environment is generally loud. Structured has immediate openings in Clackamas, Oregon and Bellevue, Washington for a Systems…",Systems Engineer Tier- II,Bellevue, WA
456,Velocity Consulting Solutions,"Responsibilities of the Air Systems Engineer. Requirements of the Aerospace Engineer - Air Systems. Process, analyze, and draw conclusions from post flight data…",Aerospace Engineer - Air Systems,Renton, WA
457,Jobot,Industry to integrate cloud based data collection into next generation robotics technical equipment. We are actively looking for an experienced Software…,Software Engineer - Robotics,Seattle, WA
458,REI,"Data acquisition, MatLab, Octave, LabView, FEA or similar. Test Engineers act in accordance with REI’s guiding values and mission.","Test Engineer - Fabric, Textiles (One Year Term)",Kent, WA
459,Google,"Work with large, complex data sets. Work closely with engineers to identify opportunities for, design, and assess improvements to Google products.","Data Scientist Intern, PhD, 2020",Seattle, WA
460,Kaiser Permanente,"Experience designing Data Management processes and standards for Metadata Management, Data Architecture, Data Quality, and Data Security. Yes, 5 % of the Time.",Principal Data Warehouse Engineer (Informatica Required),Renton, WA
461,Qumulo,"Data driven and have desire to work in collaborative team environments. We hire smart, adaptive engineers with diverse backgrounds and a knack for taking…",Software Development Engineer - Spring/Summer 2020 (Entry Level),Seattle, WA
462,"Amazon.com Services, Inc.","High level knowledge base of data structures, algorithms, and object oriented design, databases and service-oriented architectures. What do we expect you to do?",Software Dev Engineer I,Seattle, WA
463,FreightWeb,FreightWeb is putting together a rockstar team of engineers and data scientists in our Seattle HQ to make this disruption happen. Is great at problem solving.,Fullstack Engineer,Seattle, WA
464,Convoy,Mentoring and developing other Data Engineers and Data Analysts. Convoy’s Data Science team is looking for a talented Data Engineer with a strong background in…,Senior Data Engineer,Seattle, WA
465,Amazon Digital Services LLC,We are looking for a talented Data Engineer to join our Global Cross Channel and Cross Category (XCM) Insights team to focus on building advanced data pipelines…,Data Engineer,Seattle, WA
466,Oracle Corp,"Strong knowledge of data structures, algorithms, operating systems, and distributed. An engineer at any level can have significant technical and business impact…",Software Development Engineer,Seattle, WA
467,Samsung Electronics,Analyze test data and reports to determine if design meets functional and performance specifications. Assist in analyzing test data and reports to determine if…,Senior Quality Engineer,Bellevue, WA
468,"Yoh, A Day & Zimmermann Company","Assists in developing models, data bases and spreadsheets to analyze data (e.g., statistics, operations research, engineering economics), and provides summary…",DFKEI2-Industrial Engineer 2 - D26-Mfg Industrial Engrg,Everett, WA
469,Avalara,Work cross functionally with our Data Services and Data Science teams to architect and implement optimized data pipelines.,"Data Engineer, Sales & Marketing",Seattle, WA
470,Amcor,"Ability to work with mathematical concepts such as probability and statistics, define problems, collect data, establish facts, and draw valid conclusions.",Plant Engineer,Tumwater, WA
471,"NetMotion Wireless, Inc.","Data storage and retrieval of structured data (NoSQL), especially for scalable systems. Software Engineer, Authentication to join our Seattle team.","Sr. Software Engineer, Authentication",Seattle, WA
472,Redcley,Are you a prolific software engineer wanting to expand your skills and experience in data science? We are looking for leading engineers capable of leveraging…,Machine Learning Engineer,Redmond, WA
473,Red Violet Inc.,Develop ETL systems and data pipelines to interface new data assets with our proprietary distributed data processing platform.,DATA SCIENTIST,Seattle, WA
474,Blueprint Technologies,At least 5-years of experience as a software development or data engineer. Blueprint is looking for Data Engineer to join us as we build cutting-edge technology…,Data Engineer,Bellevue, WA
475,VIAVI Solutions,"Analytical approach to testing, data collection and data visualization and an interest in problem solving. We are hiring an engineer that will be responsible…",Test Engineer,Bothell, WA
476,"AMT Medical, Inc.",Prepares measurable data for periodic reporting to management and customers. We are looking for an experienced Quality Engineer to join our team.,Quality Engineer,Monroe, WA
477,ActZero.ai,"Improve data reliability, efficiency and quality. Discover and invent new opportunities for data acquisition. At ActZero, our mission is simple:","Software Engineer, Data Platform",Seattle, WA
478,"Amazon.com Services, Inc.",We are looking for an exceptional Data Engineer who will own building and maintaining Alexa Skill’s data model and architecture.,Sr Data Engineer,Seattle, WA
479,Axon,You facilitate cross-team collaboration among engineers and contribute to the broader community of senior engineers. Our mission is to protect life.,Senior Data Engineer,Seattle, WA
480,ASSURANCE,"Our team of world class software engineers, data scientists, and business professionals are modernizing how people obtain and manage their financial life all…",Machine Learning Engineer,Bellevue, WA
481,Talking Rain Beverage Company,Big Data and streaming analytics. Exploratory data analysis (EDA) & cleansing. Develop custom data models and algorithms to generate predictive insights.,Data Scientist,Issaquah, WA
482,"Akvelon, Inc.","Senior Site Reliability Engineer, Infrastructure. You make decisions based on data and exercise judgement to balance risks and rewards.","Senior Site Reliability Engineer,Infrastructure",Bothell, WA
483,"Akvelon, Inc.",During the development phases the Product Engineer works with a cross-functional team; Our clients quality engineering team is responsible for defining end-to…,Product Quality Engineer (MS1865),Redmond, WA
484,"Akvelon, Inc.","Develop software programs of a complex nature, including operating systems, applications, and/or network products. Primary role in smaller, low risk projects.",Software Development Engineer - C#/ Java (MS1809),Redmond, WA
485,PACCAR Technical Center,"Engineer will need to perform pre calibration work on an engine dyno and apply it to the vehicle level. PACCAR, global manufacturer of heavy-duty transportation…",OBD Calibration Engineer,Mount Vernon, WA
486,Costco Travel,"Take part in the design discussions and update data models. Costco Travel is looking for a creative, SMALL TEAMoriented, and motivated engineer who wishes to…",Full Stack Java Developers - America's #1 Employer,Issaquah, WA
487,Direct-to-Consumer and International,"Direct management and oversight of team comprised of software and data engineers; As Director, Data Platforms Customer Solutions Engineering, you will lead and…","Director, Data Platforms - Customer Solutions Engineering",Seattle, WA
488,Livestories,"Data Pipeline engineer at LiveStories, you will build and scale our data ingestion, processing and pipelines. You will work closely with both the data ingestion…",Sr. Data Pipeline Engineer,Seattle, WA
489,Oracle,Manage the load configurations of a central data communication processor and make recommendations for purchase or upgrade of data networks.,Data Center Design Engineer,Seattle, WA
490,WatchGuard Technologies,"The Database Engineer (DBE) will work in IT with the data team as well as our business users, software engineers and IT operators to create data solutions for…",Database Engineer,Seattle, WA
491,"Amazon.com Services, Inc.",This Data Engineer will help pinpoint how Amazon can continue to delight customers. The Data and Insights team does three things.,Data Engineer – Global Marketing,Seattle, WA
492,Neal Analytics,"Role involves working closely with data scientists and software engineers in development, testing and deployment of a large statistical system for production…",Data Scientist,Redmond, WA
493,Navigating Cancer,"As our Healthcare Data Engineer, you will be responsible for architecting & implementing complex big data projects with a focus on collecting, parsing, managing…",Healthcare Data Engineer,Seattle, WA
494,Blink Health,"As the senior software engineer for data, you will be a thought leader within the data engineering team that is designing and building our next generation of…",Senior Data Engineer,Seattle, WA
495,Curie,"Time-series data, topic modeling, graph algorithms, and AWS experience are pluses. You are experienced working with large, real world data — big, messy,…",Deep Learning Engineer,Seattle, WA
496,"Amazon.com Services, Inc.","Demonstrated strength in data modeling, ETL development, data warehousing, and data mining. Identify, verify, retrieve, and analyze data using data RedShift,…",Risk Data Engineer,Seattle, WA
497,Twistle,"Data science and machine learning. Data processing, aggregation, ETL, analytics, and business intelligence platforms.",VP of Engineering,Seattle, WA
498,Liberty Mutual Insurance,"However, candidates will be considered for Grades 16 (Senior Software Engineer) in the Software Engineer Job family. In this role you will….",Senior Software Engineer / Principal Software Engineer,Seattle, WA
499,"Value added Solutions, Inc.","The software engineer should be able to: The senior software engineer will work with other project software engineers, interface with the project managers, and…",Sr. Software Engineer,Hanford, WA
500,KPMG,"Proficient ability to rapidly ingest, transform, engineer, and visualize data for both ad hoc and product-level (e.g., automated) data & analytics solutions;","Sr. Associate, Big Data Software Engineer",Seattle, WA
501,Alaska Airlines,"Leads, manages, and develops a team of Network Operations Engineers in a fast-paced environment with responsibility for all operational support of the data and…",Manager Network Operations,Seattle, WA
502,Mike McClung Construction Co.,Providing progress data from field operations to the PM. Is seeking a full-time Superintendent to run public works and private heavy civil construction projects…,Heavy Civil Construction Superintendent,Buckley, WA
503,VinAudit.com,Maintaining systems that aggregate vehicle data from dozens of different data sources. VinAudit.com is seeking a one-of-a-kind Senior Backend Software Engineer…,Senior Backend Software Engineer at VinAudit.com,Kirkland, WA
504,GKN Aerospace,"Knowledge of problem solving methodologies, data collection, and data analysis techniques. Quality Engineer Sumner, WA (2256).",Quality Engineer,Sumner, WA
505,Microsoft,"Impact product design decisions by providing reliable data, analysis and thermal insights. Experience in using Design of Experiments and statistical analysis of…",Thermal Mechanical Engineer II,Redmond, WA
506,TableSafe Inc.,"Experience reading schematics, data sheets, and other hardware and software specifications and standards. We are relentless in our pursuit of an enhanced dining…",Embedded Linux Engineer,Kirkland, WA
507,"Amazon.com Services, Inc.","Specifically, we are looking for an outstanding Data Engineer who is looking to work in a new space to help define how we use multi-modal data (voice, mobile,…","Data Engineer, Alexa Smart Home",Bellevue, WA
508,Avani Technology Solutions Inc,"3 + years’ experience with 1 or more Databases like Oracle,SQL Server ( basic SQL Concepts,writing simple to medium PL/SQL queries a must) • 2 + yrs Experience…",Data Engineer with testing,Seattle, WA
509,Microsoft,"Some Familiarity with data cleaning, data transformation, applications of machine learning, data structure and algorithms.",Research Intern - DMX Data Exploration,Redmond, WA
510,Giesecke & Devrient,"Is seeking a Applications Engineer to join our growing team in Seattle, WA. More than 40 sales and partner offices as well as 20+ certified production and…",Applications Engineer,Seattle, WA
511,Google,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…",Front End Software Engineer,Seattle, WA
512,Cequint,As a Test Engineer you will be responsible for all elements of quality assurance in the development and deployment of Cequint products.,Test Engineer,Seattle, WA
513,BOEING,"We are engineers and technicians. Compile data for material review disposition. Collect data to support analysis of process data, metrics, models and flows to…",Boeing Summer 2020 Internship – Quality Specialist Intern,Everett, WA
514,Opanga Networks,"Experience with SQL and Big Data (e.g. Understanding of object oriented coding, data structures, and coding. You will work with a team of professional software…",Senior Software Developer,Seattle, WA
515,DESC,Write code to create data structures and functionality that maintain and improve DESC data systems. Create documentation and training materials for agency data…,Software Development Engineer,Seattle, WA
516,PACCAR Technical Center,"Ability to understand and reverse-engineer existing scripts, and design new processes or reports based on provided data and input from engineers.",Powertrain Engineer - Script Developer,Mount Vernon, WA
517,NowSecure,"Strong experience with data structures, object-oriented and functional paradigm based development. Experience with large-scale data analysis with concepts such…",Senior Back End Engineer,Seattle, WA
518,AltaSource Group,Systems Engineer - AltaSource Job ID 2502. Infrastructure Engineer - AltaSource Job ID 2481. Security/Applications Software Engineer - AltaSource Job ID 2359.,Senior System Engineer - TA0R066,Seattle, WA
519,Avidian Technologies,"Technical Support / Helpdesk Engineer (Factoria (Bellevue))*. Report to the Director of IT and Support, the Technical Support / Helpdesk Engineer plays a key…",Technical Support / Help Desk Engineer,Bellevue, WA
520,Zoom Information Inc.,"Work closely with a variety of teams including Software Engineers, Product Managers and Data Researchers. Diagnose issues in data quality, identify gaps and…",Data Analyst,Vancouver, WA
521,"IMDb.com, Inc.","Demonstrated strength in data modeling, ETL development, and Data warehousing. We are looking for a highly skilled, Senior Data Engineer to build and expand…",Sr Data Engineer - IMDb,Seattle, WA
522,Avalara,Work cross functionally with our Data Services and Data Science teams to architect and implement optimized data pipelines.,"Data Engineer, Sales & Marketing",Seattle, WA
523,Janicki Industries,The Automation Engineer will be responsible for becoming the technical expert on machining processes our Washington facilities.,#840 - Automation Engineer - Entry Level - Days,Sedro-Woolley, WA
524,CACI,"Develop models, databases and spreadsheets to analyze data, and provide summary analysis and metrics for consultation to customers. What You’ll Get to Do:",Industrial Engineer,Bremerton, WA
525,"Amazon.com Services, Inc.",SDETs will implement automatic data collection for use in live quality dashboards. You'll be able to engage with multiple internal teams on collaborative…,Software Development Engineer in Test,Seattle, WA
526,4C Insights,4C is a global leader in data science and media technology with solutions for multi-screen convergence. 4C is looking for Quality Assurance Engineers who are…,Quality Assurance Engineer,Seattle, WA
527,Skanska,The Project Engineer works within the Project Management Team which is responsible to plan and oversee the project to ensure a timely and cost effective outcome…,Project Engineer,Mountlake Terrace, WA
528,Facebook,Knowledge of data center design and operational best practices. Provide technical expertise to network provisioning engineers for troubleshooting out-of-service…,Optical Deployment Engineer,Fremont, WA
529,PACCAR Technical Center,"This engineer will work in the ETL developing, testing, and validating PACCAR powertrain systems.Company Information. BS degree in engineering required;",Powertrain Test Engineer,Mount Vernon, WA
530,"Akvelon, Inc.","Software Design Engineer in Test 3. Prior exposure to Big Data, Cloud, and HPC projects a plus. Our client is an amazing company in Redmond, WA looking for a…",Software Design Engineer in Test 3,Redmond, WA
531,Liberty Mutual Insurance,"Generally, eight (8) years hands-on experience developing data platforms, data tools, and/or depth of data management technologies. In this role you will:","Manager, Engineering",Seattle, WA
532,PACCAR Technical Center,"Proficiency with MATLAB for processing and reviewing large amounts of data. Experience with engine or aftertreatment calibration, data acquisition systems, on…",Aftertreatment Controls Engineer,Mount Vernon, WA
533,Just - Evotec Biologics,Automation/Process Controls Engineer that desires a significant opportunity to improve worldwide access to biotherapeutics. O Migration planning and execution.,Sr Automation/Process Controls Engineer,Redmond, WA
534,KeyTronicEMS,"Ability to define problems, collect data, establish facts, and draw valid conclusions. Ability to effectively present information and respond to questions from…",Program Manager,Spokane Valley, WA
535,TeamBradley,ID# IN13222B – Sr Unified Communication Engineer*. Our client a trusted name in cybersecurity with over 25 years of experience in IT is looking to add a strong…,Unified Communications Engineer,Seattle, WA
536,XLFN Consulting,Experience with Data Factory and Data Bricks. We are looking for a data scientist and / or data engineer with strong skills in integration of complex and…,"Data Scientist / BI Developer - Python, R, SAS, Power BI (Remote)",Seattle, WA
537,University of Washington,"APL has an outstanding opportunity for a Field Engineer. Assist in all aspects of field data collection, including: APL-UW was formed in 1943 for the U.S.",FIELD ENGINEER,Seattle, WA
538,Facebook,Apply expert coding skills to platform development projects in partnership with other engineers. We are looking for Machine Learning Engineers to join our…,Machine Learning Engineer (Conversational AI Group),Seattle, WA
539,BOEING,Boeing Commercial Airplane is seeking an Aviation Product Cybersecurity Engineer to join our team. Providing technical data and develop documentation in…,Cybersecurity Engineering Associate,Seattle, WA
540,Textio,"Mentor others on your team to help them grow as engineers across many dimensions. As a frontend engineer on the Application Engineering Team, you’ll collaborate…","Senior Frontend Engineer, ApplicationÂ Team",Seattle, WA
541,"Amazon.com Services, Inc.","As a Data Engineer you will be working in one of the world's largest and most complex data warehouse environments. Data modeling, ETL and reporting.","Data Engineer I, Amazon Payment Products",Seattle, WA
542,"Amazon.com Services, Inc.","Improve upon the data ingestion models, ETLs, and alarming to maintain data integrity and data availability. Knowledge of data management fundamentals and data…",Data Engineer-CS Operational Excellence,Seattle, WA
543,Honeywell,This Test Engineer position will work within the following product domain: The Test Engineer position is responsible for electronic test activities on an…,Test Engineer,Redmond, WA
544,Businessolver,"Experience with complex/large data sets (Big Data). The Cloud Data Engineer (CDE) will be responsible for architecting, developing, implementing, and operating…",Cloud Data Engineer,Seattle, WA
545,Textio,"Leading feature work in multi-functional squads with product managers, engineers, fellow data scientists, and colleagues across the business.","Data Science Manager, Analytics",Seattle, WA
546,Uber,"Work with data scientists to understand customer behavior and how the product is performing. The team owns the end-to-end experience which includes frontend,…",iOS Engineer - Premium Rides (Seattle),Seattle, WA
547,DoubleDown Interactive,Experience with data modeling and extracting data from data marts. A love of data and data driven insights. Create reports and data extracts against large data…,"Marketing Analyst, User Acquisition",Seattle, WA
548,Liberty Mutual Insurance,"Unit testing, fault tolerance, data structures, complexity analysis, object-oriented principles, design patterns, etc. Thorough knowledge of the following:",Principal .Net Engineer,Seattle, WA
549,Formidable,"Familiarity with design patterns, data structures, and algorithms. You will embed deeply in client teams where our engineers are regarded as technical leaders.",Experienced Backend Engineer,Seattle, WA
550,TenPoint7,"Data ingestion, data integration, data modeling, data processing and data visualization. Analytical – Understand data and all its potential.",Data Engineer,Seattle, WA
551,Next Level Resources,"Experience with Wireless Data Core networks, Architecture, Protocols and Interfaces. Ixload, Spirent Landslide, Wireshark, JDSU.",LTE Test Engineer,Redmond, WA
552,Facebook,"Experience as a full stack optical product engineer with lab characterization and data analysis. As an Optical Product Engineer at Facebook AR/VR, you will be…",Optical Product Engineer,Redmond, WA
553,Mitsubishi Aircraft Corporation,"Collaborate with core teams, engineers and customer service representatives to validate maintenance document procedures.",Aircraft Maintenance Engineer,Seattle, WA
554,University of Washington,Spectrograph data processing and analysis; Familiarity with data tools and methods. The successful candidate will become part of the Telescope Engineering Group…,RESEARCH SCIENTIST/ENGINEER 1,Seattle, WA
555,"Amazon.com Services, Inc.",PGMs are given responsibility on their first day to own those business challenges and the autonomy to think strategically and make data driven decisions.,Amazon MBA/Master's Level Full-Time Opportunities - 2020 (United States),Seattle, WA
556,DELL,"Digital transformation starts with the data. Dell Unstructured Data Storage (UDS) Product Group. Accurately logs project schedule, defect, and other data.",Software Engineer 2,Seattle, WA
557,HCL America Inc,"HCL America is looking for talented Entry Level Software Engineer. For this particular role, we are looking for computer science graduates who have 0-3…",Software Engineer,Redmond, WA
