,company_name,job_summary,job_title,City,State
1093,Transportation Research Center (TRC),"Vehicle data networking and on-board electronics. Experience in leading engineers and delegating tasks preferred. V2V, V2I connectivity and Cyber-security.",Senior R&D Engineer 2019-050,East Liberty, OH
1094,Onix Networking Corp,"Strong Systems Architecture background - Infrastructure, OS - Windows/Linux/others, Networking, Data Storage, Backup, DR Solutions, etc. What You Will Be Doing?",DevOps Engineer,Lakewood, OH
1095,Arcadis,"Water Engineer - Cleveland, OH ( Job Number: Engineer in assisting with project implementation and will regularly interact with clients and other stakeholders.","Water Engineer - Cleveland, OH",Cleveland, OH
1096,Johnson & Johnson Family of Companies,"Drive business insights through active mining of operations and financial data. Caring for the world, one person at a time has inspired and united the people of…",Supply Chain Co-op/Internship - Spring 2020,Cincinnati, OH
1097,Franklin Energy,Enter data into spreadsheets and databases to determine energy savings and to manage current projects which may also include collaborating with Energy Engineers…,Energy Auditor,Cleveland, OH
1098,"ZIN Technologies, Inc.","Our award-winning 325+ person organization consists of scientists, engineers, designers, and technicians. The flight hardware lifecycle spans concept definition…",Project Scheduler/Budget Analyst,Cleveland, OH
1099,US Department of the Air Force,"Prolonged periods of sitting, reading and intense data analysis are typical. Click on """" button below for IMPORTANT additional information.",AEROSPACE ENGINEER,Wright-Patterson AFB, OH
1100,UnitedLex,"Early Case Assessment, Forensic Collections, ESI Processing, ASP Hosting, Document Review, Document Production, Data Archival and Storage.",eDiscovery Associate Project Manager,Cincinnati, OH
1101,Acloche,"Performs a variety of engineering work in designing, planning and overseeing manufacture, installation, operation and maintenance of electrical and electronic…",Sr. Controls Engineer-Bilingual Spanish/English,Findlay, OH
1102,SmartPay Leasing,"Ability to go through system logs, query data structures using SQL and read/comprehend software code to help identify root cause of a problem and formulate a …",Application Support Engineer,Cincinnati, OH
1103,DELL,"We currently have an opening on our Pre-sales team for an experienced Senior Systems Engineer. Previous experience in the data center environment, with…",Senior Systems Engineer (Cleveland - Enterprise Pre-Sales),Ohio,
1104,Battelle,"Experience with ETL (Extract, Transform and Load), data validation and continuous data analytics as data is updated. Experience with data warehouse management.",Cloud Architect/Data Engineer,Columbus, OH
1105,Zones,"Workplace Modernization, Network Optimization, Data Center Transformation, and Security Fortification. Zones nfrastructure, the Services Company of Zones, is a…",Vendor Resource Manager,Cleveland, OH
1106,"CK Technologies, Inc",Is able to collect and analyze data to generate reports and make decisions. Uses financial data and KPI’s as set forth in the Plant Mission Center to help set…,Lean Industrial Engineer/Senior Engineer,Montpelier, OH
1107,WebPresented,"We provide tools that empower our customers, helping them to make confident business decisions based on solid data.",Software Engineer,Columbus, OH
1108,Custom Materials Inc,"Works from detailed instructions, standard coding and operational data and verifies material(s) to work order details. Saw experience is ideal but not required.",CNC SAW OPERATOR,Chagrin Falls, OH
1109,BSI Engineering,"Prior experience as an Account Manager, Small Projects Manager, Professional Engineer, or Onsite Project Engineer. Supervises or writes project-based documents;",Mechanical Engineer,Cincinnati, OH
1110,LaunchDarkly,"As a DevOps Engineer, you will help us maintain and scale LaunchDarkly's engineering infrastructure. You have interacted with data persistence technologies such…",DevOps Engineer (London),London, OH
1111,INFINIDAT,"Data Protection and Business Continuity solutions (software and infrastructure platforms, such as Virtual Tape Libraries (VTL).",Pre-Sales Systems Engineer - Ohio,Ohio,
1112,Cameron Craig Group,"Statistics, capability studies and data analysis. Develops and deploys software, forms and instructions for recording, evaluating, and reporting quality and…",Quality Engineer,Piqua, OH
1113,Flowserve Corporation,"Act as liaison between customers and Flowserve’s sales engineers, reliability engineers, customer service, and manufacturing. Click here to learn more.","On-Site Applications Engineer - Pumps & Mechanical Seals - Toledo, OH",Toledo, OH
1114,Northrop Grumman,"Northrop Grumman Innovation Systems (NGIS) is looking for you to join our team as a Mission Assurance Engineer based out of Dayton, OH. What You'll get to Do:",Mission Assurance Engineer,Dayton, OH
1115,Howden,"Generates proposal, data packages, and product pricing proposals. Prepares formal quotations which include data sheets, price calculations for customer products…",Application Engineer,Fairfield, OH
1116,Elite Industrial Controls Inc,Assist Applications Engineer and Outside Sales in preparing quotations. Assist with data entry after reviewing Bill Of Materials. Bachelor's Degree a Huge Plus.,Inside Sales Representative/Customer Service,Berlin Heights, OH
1117,JPMorgan Chase & Co.,S/he will collect and analyze complex data for reporting and/or performance (trend) analysis. In addition s/he will prepare a broad variety of reports and…,Qlikview Business Intelligence Reporting,Columbus, OH
1118,JPMorgan Chase,"Advanced knowledge of application, data and infrastructure architecture disciplines. In 15 technology centers worldwide, our team of 50,000 technologists design…",Windows Engineer,Westerville, OH
1119,Ascent Resources,"Selects, assigns, develops and maintains a well-trained, well-qualified staff of field engineers and engineering interns.",Supervisor - Operations Engineering,Cambridge, OH
1120,Altran,The Principal Mechanical Engineer will work as an individual contributor and technical lead. The Principal Mechanical Engineer performs broad based mechanical…,Principal Mechanical Engineer,Cleveland, OH
1121,Vitro,Vitro has an immediate opening for an Electrical/Automation Engineer. This position is a key member of the Engineer and Maintenance Department working closely…,Automation Engineer,Crestline, OH
1122,Mercy Health,Healthcare knowledge/background including data privacy practices and laws. The Network Engineer I responsibilities include assisting in enterprise network…,Network Engineer I,Cincinnati, OH
1123,Telesystem,The IP Network Operations Engineer I is accountable for the following items: The IP Network Operations Engineer I is considered a “generalist” given the breadth…,IP Network Operations Engineer 1,Toledo, OH
1124,Cameron Craig Group,"In addition, the engineer will be part of the team that implements, manages, and improves quality system is compliance with by analyzing data, reporting trends,…",Quality Engineer - Design & Process,Mentor, OH
1125,The Plastek Group,"Manage a group of 10 -12 mold design engineers. Ability to define problems, collect data, establish facts, and draw valid conclusions.",MOLD DESIGN ENGINEERING MANAGER,United States,
1126,UberData Networks,5+ years' experience managing complex data communications networks. UberData Networks is looking for a highly motivated Network Engineer to add to our staff.,Network Engineer,Columbus, OH
1127,"Goken America, LLC","Vehicle data networking and on-board electronics. Ability to work well with diverse backgrounds, from test drivers with HS equivalent education, hands-on…",R&D Engineer,East Liberty, OH
1128,"Eccrine Systems, Inc.",Analyzing data and sharing results within the organization. The Student Co-op - Clinical Research will collaborate with scientists and engineers in tasks and…,Student Co-op - Clinical Research & Development (Spring 2020),Cincinnati, OH
1129,Pentair,"Work with manufacturing engineers to perform PPAP submittals and develop optimal setup sequences, tool packages and standard work setup data.",Machinist Talent Pool,Ashland, OH
1130,TOSOH GROUP AMERICA,"Collect, analyze, and interpret data. Our innovative and devoted team of scientist, engineers, metallurgical experts, manufacturers and managers continuously…",Product Support Engineer- Semiconductor,Grove City, OH
1131,Michael Baker International,"Under limited supervision, the Transportation Engineer (Civil P.E.). Assists Project Managers and more experienced Engineers in ensuring that project/task…",Transportation Engineer - Highway/Roadway,Cleveland, OH
1132,Battelle,"Primary responsibilities include supporting senior test engineers in test planning, test article design and manufacturing, test conduct, data collection,…",ATSS Test Engineer,Columbus, OH
1133,Chipotle Mexican Grill,"Select the appropriate services based on compute, data, or security requirements. The Senior Cloud Engineer role is to define and lead the implementation of…",Cloud Engineer,Columbus, OH
1134,Veeva Systems,"At Veeva, we build enterprise cloud technology that powers the biggest names in the pharmaceutical, biotech, consumer goods, chemical & cosmetics industries.",Associate Software Engineer,Columbus, OH
1135,City of Cincinnati,To qualify as a SENIOR ENGINEER: To qualify as an ENGINEER INTERN: Engineer Intern Salary (as of 12/27/2018): To perform professional engineering work involving…,SENIOR ENGINEER/ENGINEER INTERN,Cincinnati, OH
1136,Bridgestone Americas,"Coordinate tire builds, analyze testing data, draw conclusions and make plans to ensure product/technology timelines are met and aligned plans are executed.",Tire Technology Engineer IV,Akron, OH
1137,"11th Hour Staffing, Inc","Prior data entry, order entry and/or process planning experience. Consult with customers, sales representatives, engineers, and production supervisors as needed…",Work Order Entry,Dayton, OH
1138,TriLumina Corp.,Perform programming for test data acquisition and automation. Experience is supporting manufacturing processes with test data acquisition and analysis.,"Optoelectronics Test Engineer - Located in Albuquerque, NM",United States,
1139,Caelum Research Corporation,"Dell EMC Information Storage and Management, Hitachi Data Systems Qualified Professional – Storage Administration, NetApp Certified Data Administrator (NCDA),…",Systems Engineer,Columbus, OH
1140,JPMorgan Chase,"Advanced knowledge of application, data and infrastructure architecture disciplines. In our global technology centers, our team of 50,000 technologists design,…",Test Automation Software Engineer,Columbus, OH
1141,Neenah Foundry Company,"The Region Engineer will serve as the technical leader for an assigned region by gaining specification approval of Neenah Foundry products among municipalities,…",Region Engineer - Ohio/Indiana Area,Columbus, OH
1142,Service Global,"IT Infrastructure Field Support Engineer*. Smart hand support for peripheral and networking hardware, including, but not limited to monitors, keyboards, mice,…",IT Infrastructure Field Support Engineer,Cincinnati, OH
1143,H.B. Fuller,The Plant Engineer Intern reports to a Sr. The Plant Engineer Intern functions as a resource support for all process/project engineering.,Plant Engineer Intern,Blue Ash, OH
1144,"Cincinnati Thermal Spray, Inc.","Reasoning - Ability to define problems, collects data, establish facts, and draw valid conclusions. Works with CTS Product Engineers and Quality to incorporate…",Continuous Improvement (Lean Production Engineer),Cincinnati, OH
1145,Concentrix,"Our professional Network Engineers document, Configure, install, maintain, troubleshoot, and support at core LAN/WAN equipment to include, but not limited to,…",Network Engineer,Cincinnati, OH
1146,JSW Steel USA - Ohio,"Capable of mass scale data analysis and interpretation. The Senior Process Engineer, Secondary Steelmaking & Ladle Fleet will report General Manager,…","Senior Process Engineer, Secondary Steelmaking & Ladle Fleet",Mingo Jct, OH
1147,"Aktion Associates, Inc","Network and Administrative projects for Aktion's Data Center. Aktion Associates is looking for a skilled, versatile engineer to join the Network Operations…",Network Operations Center Engineer,Maumee, OH
1148,Tenneco Inc.,"Collect data from plant automation. We are looking for an experienced Controls Engineer to join our Kettering, OH manufacturing facility.",Controls Engineer,Kettering, OH
1149,Datamatics Global Services Limited,"Assists engineers by performing lower-level engineering design. On a system basis, performs tests, and analyzes test data for validity.",Engineering Technician,Dayton, OH
1150,Contech Engineered Solutions,"Maintain project records, documentation and data in Merlin (CRM) database. Engineer, Outside Sales, Field Sales, Compliance, Customer Service, Engineering,…",Customer Service Coordinator,Cincinnati, OH
1151,Fifth Third Bank,The Information Technology division is a business-focused team that drives significant value for the Bank while building innovative customer-centric service…,Information Technology Leadership Program Internship- Summer 2020,Cincinnati, OH
1152,Northrop Grumman,"Data acquisition, instrument control, and data processing). Data acquisition, instrument control, and data processing). Experience with RF test equipment (e.g.",RF Engineer - Electromagnetic Materials Design & Characterization Eng,Beavercreek, OH
1153,Ineos Pigments USA,"Bachelor's degree in Chemistry, Polymer Engineer of allied field (Advanced degree preferred). Excellent analytical skills with the ability to analyze and…",Instrumentation and Electrical Planner,Ashtabula, OH
1154,CKS Solutions,Develop inspecting and testing procedures and analyze data to determine present standards and establish proposed quality and reliability program.,Quality Control Engineer,Fairfield, OH
1155,Root Insurance Company,Mentors and grows the engineers around them. What we look for in Staff Software Engineers: Staff Engineers facilitate the delivery of large project and features…,Staff Software Engineer,Columbus, OH
1156,Cleared Recruiters,Document technical data generated by the assigned project consistent with engineering policies and procedures. Solid oral and written communication skills.,Engineer - Interdisciplinary Engineering,Cincinnati, OH
1157,Konecranes,"Respond to inquiries of sales force and distributors relating to published data, product specifications, product applications and other technical data.",Sales Engineer,Springfield, OH
1158,Buckeye Interactive,Our next Software Engineer is someone who: Demonstrates the ability to apply Software Engineering principles (such as data structures and algorithms) to real…,Software Engineer,New Albany, OH
1159,Stantec,Performs field work as directed by a senior engineer/ designer. Assists with collecting data and gathering information to support design decisions.,Mechanical Designer,Cleveland, OH
1160,Farmers Insurance Group,"Data Recovery - recovery of data from broken/ unreadable drives. At Farmers Insurance, our employees set the tone, drive our strategy, dream of the future, and…","Client Systems Engineer I - Columbus, OH",Columbus, OH
1161,ProLink Staffing,"Applies Statistical Process Control (SPC), modern qualitytools such as DOE, and Failure Mode Effects Analysis (FMEA), 5-S, and Six Sigmamethods for analyzing…",Quality Manager,Dayton, OH
1162,"Lake Shore Cryotronics, Inc.","Obtain and process high volume data. Assist engineers with other various tasks as needed. As a Mechanical Engineer Intern at Lake Shore, you will assist with…",Mechanical Engineering Intern - (J-704),Westerville, OH
1163,FlexJet,Have experience building data driven applications using a service oriented architecture. Have you always wanted to work for an innovative company that has the…,Sr. Software Engineer,Richmond Heights, OH
1164,Midmark Corporation,Provide guidance among engineers and co-ops. Create and provide technical data to assist in the decision making process that ensures compliance with design…,Mechanical Design Engineer,Versailles, OH
1165,Ashland,Communication results to production and process engineers. Responsible for accuracy of data and precision of test equipment. This position will report to .,LAB TECHNICIAN,Ashland, OH
1166,Ball Aerospace,"Proficiency with scientific and engineering programming in languages such as Matlab, Interactive Data Language (IDL), or Python.",Engineer Associate - Advanced Programs (668376),Dayton, OH
1167,Momentive,"Permits on file, MOC Process, audit data). Minimum 5 years’ experience as Process or Continuous Improvement Engineer. Ensure proper documentation for Site (e.g.",Sr. Process Engineer,Willoughby, OH
1168,Crane Co.,"Conduct customer symposiums to share data and promote our products. Principle Duties (includes, but is not limited to): Deliver training to sales resources.",Applications Engineer,Cincinnati, OH
1169,JP Morgan Chase,"Mastery of application, data and infrastructure architecture disciplines. 5+ years’ experience as a Director within analytical or large scale data platforms,…",Lead Software Engineer - Big Data,Columbus, OH
1170,NeuroWave Systems,"Experience with data analysis/ digital signal processing tools. This position will involve software design, implementation, verification/validation and…",Senior Software Engineer (C++/.NET),Cleveland Heights, OH
1171,Avery Dennison,"Evaluate new product samples, accept or reject based on data collected and requirements. The RFID/Intelligent Labels Engineer is accountable for product tests…",RFID/Intelligent Labels Engineer,Miamisburg, OH
1172,Huntsource Inc,This position will also be responsible for reporting and data analysis to support compliance and audit initiatives.,Database Security Engineer,United States,
1173,"Pasona N A, Inc.",Japanese Bilingual Sales Engineer (Acoustic analysis/Noise Reduction Engineer). A Japanese R&D company is looking for a Japanese Bilingual Sales Engineer …,Japanese Bilingual - Sales Engineer (Entry-Level),Marysville, OH
1174,Esri,Experience incorporating real-time information streams with existing GIS data and IT infrastructure. Experience integrating software solutions with other…,Solution Engineer - Local Government,Columbus, OH
1175,"The Andersons, Inc.",Data historian integration and reporting experience preferred. We are seeking a Process Controls Engineer to join our Greenville Ethanol team.,Process Controls Engineer,Greenville, OH
1176,The Timken Company,"Develop specialized graphical user interfaces with heavy use of 2D, 3D, and 4D data visualizations. Identify and mitigate security and data integrity concerns…",Sr Application Software Engineer,North Canton, OH
1177,CBTS,"Ability to analyze and interpret application performance data, providing assessments and designing solutions derived from empirical data and customer business…",Office 365 Architect / Engineer,Springdale, OH
1178,Cleveland-Cliffs Inc.,Evaluates existing system and component capabilities by analyzing data utilizing engineering software. The Mechanical Engineer is responsible for providing…,Mechanical Engineer,Toledo, OH
1179,Frontier Communications Corporation,"This is achieved through the support of additional resources - such as Pre-Sale Technicians and Sales Engineers and Post-Sale Project Managers, Engineers, and…",Territory Account Executive,Athens, OH
1180,Verisk,"Deep knowledge of multiple monitoring tools and how to mine them for advanced data. The DevOps Engineer will assess existing technologies, design future state,…",DevOps Engineer II,Canton, OH
1181,Shape Security,"Experience in data encryption and secure communication. Join a brilliant team of engineers, data scientists, and security experts to defend the Internet against…","Senior Android Engineer, Toronto",Toronto, OH
1182,Magnum Piering,"Interact daily with contractors & engineers. Magnum Piering has an immediate opening for a civil engineer in its sales and technical support department, located…",Civil Engineer,Cincinnati, OH
1183,"WorldPay US, Inc.",Execute ongoing modifications for customers in databases and conversion data structures. WorldPay is seeking an enthusiastic Conversion Support Engineer who…,Sr. Engineer - JCL Conversion Support,Cincinnati, OH
1184,William H Hunter Recruiting,"Provide interoperability subject matter expertise to the organization on work related to data elements, data exchange, and new data interfaces.",Interoperability and Integration Engineer Healthcare IT,Cincinnati, OH
1185,Verizon,You’re not afraid of analytics and like to talk hard data. Selling services and data center solutions to help our customers connect better and become more…,Client Partner - Sales,Hilliard, OH
1186,DCS Corp,"Ability to create programs with graphic user interfaces (GUI), real-time data processing, and customizable data analysis packages.",Software Engineer - Interfaces,Dayton, OH
1187,JP Morgan Chase,As a member of our Core Engineering in Data Ecosystem CCB you will dive head-first into creating innovative solutions that increase developer productivity when…,Java / Big Data Software Engineer,Columbus, OH
1188,Hyster-Yale Group,"HYG designs, engineers, manufactures, sells and services a comprehensive line of lift trucks and aftermarket parts marketed globally under the Hyster and Yale…",Internal Auditor I,Cleveland, OH
1189,Williams Lea,"3 (Data Architect, 2 x Data & reporting engineers). Experience with business glossaries, data standards and data quality is a plus.",Head of Data Governance,Columbus, OH
1190,Aromair Fine Fragrance Company,Maintains system and product data base by writing computer programs and entering data. Aromair is searching for an engineer who can handle responsibility…,Mechanical Engineer,New Albany, OH
1191,University of Dayton,"Basic knowledge of data management systems. Experience with developing programs which store, search, and mine various data types.",Associate Software Engineer,Dayton, OH
1192,Dana Corp.,Identify competitive benchmarking needs and work in partnership with benchmarking organization to collect required data.,Core Systems Engineer,Ohio,
1193,TOSOH GROUP AMERICA,"The Quality Engineer assists in the implementation, management and continuous improvement of the TBI Quality System and provides cross-functional engineering…",Quality Assurance Engineer- Medical Devices,Grove City, OH
1194,GE Aviation,"Ensure proper documentation for manufacturing processes, engineering designs and technical data is accurate and kept up to date. This role is restricted to U.S.",Manufacturing Engineer – Mechanical,Vandalia, OH
1195,Meadowbrook Insurance Group Inc.,At least 5 years experience with Data Center Centric. Function as 2nd and 3rd level support for Data Center issues. Proactively help us continue scaling:,Systems Engineer,Westerville, OH
1196,"Pyramid Consulting, Inc",AWS GLUE and Data Lake creation from various data sources. Experience on data security and IAM Roles/User Policies in AWS . Experience in NodeJS as frontend.,AWS Engineer / AWS Architect,Columbus, OH
1197,CBC,"Strong preference will be given to individuals with prior background in designing similar plumbing systems for K-12, hospital, church, and data cooling…",Plumbing Systems Designer,Akron, OH
1198,VAM USA,"This Job Description below applies to the analysis, design, implementation and coordination of projects related to manufacturing equipment such as lathes,…",Senior Automation Engineer,Youngstown-Warren ARS, OH
1199,ABM Industries,"This Specialist will be responsible for pulling bill data including manual data entry and online download, assembling baselines, completing energy reports and…",Energy Measurement Verification (M&V) Engineer,Columbus, OH
1200,Radiance Technologies Inc.,The Research Engineer Intern will work alongside experienced scientists and engineers performing detailed analysis of infrared data using advanced signal…,Research Engineer Intern,Dayton, OH
1201,Reveille Staffing,"Reveille Staffing is seeking a highly skilled Network Engineer. Strong analytical skills, able to leverage complex data to identify opportunities, recognize…",Network Engineer,Cincinnati, OH
1202,"ICO Mold, LLC.",Answer incoming calls in support of sales engineer team and customers. ICO Mold LLC is seeking an experienced order entry specialist to support the company’s…,Order Entry Specialist,Holland, OH
1203,Accenture,"System engineer or system administrator. Cloud architecture, network operations, database, programming, data analytics, enterprise IT, information systems.",Entry Level Accenture Infrastructure Advisory Analyst,Cleveland, OH
1204,Ferco Aerospace Group,Follow all associated documentation as directed by the Engineer and Production Leader. Interpret SPC chart data and make adjustments per SPC reaction plan.,Robotics Tech,Franklin, OH
1205,The Will-Burt Company,"5% - Confers with engineers, production personnel, programmers, or others to resolve machining or assembly problems. 9 Paid Holidays plus 1 Floating Holiday.",CNC Mill Operator,Orrville, OH
1206,The Paragon Group,"Ability to think more broadly about data management and information architectural concepts and principles. Founded in 1998, The Paragon Group has a full-time…",Database Engineer,Columbus, OH
1207,84.51°,"Lead Data Engineer – What you'll do. As a data engineer, we develop strategies and solutions to ingest, store and distribute our big data.",Lead Data Engineer,Cincinnati, OH
1208,ABB,"Ability to manage data and format as needed for databases. Experience with DCS or PLC platforms (800xA, Harmony/Symphony, Wonderware, Rockwell, Intellution, GE…",Project Lead HMI Engineer,Cleveland, OH
1209,Fast Switch,"Use of SQL for manual data validation. Our client in Orrville, Ohio is seeking a Lead Developer / QA Automation Engineer.",Lead Developer / QA Automation Engineer,Orrville, OH
1210,Thinkpath Engineering Services,Ability to analyze test data. Must be able to work independently after given direction from engineer. Is recruiting for a Test Technician.,Test Technician,Troy, OH
1211,Huntington Bank,Ability to think more broadly about data management and information architectural concepts and principles. Ensure the optimal performance and high availability…,Oracle Database Engineer Lead,Columbus, OH
1212,Alion Science and Technology,"Software engineer with 3-15 years’ experience working with the following: Graphical User Interface (GUI) development for data acquisition, hardware control…",Software Engineer,Wright-Patterson AFB, OH
1213,"Modern Technology Solutions, Inc. (MTSI)","Candidates must have the ability to interact with industry partners and data suppliers, work well with coworkers and interface with customers, all at disparate…",Machine Learning Developers/Engineers,Beavercreek, OH
1214,Klöckner Pentaplast Europe GmbH & Co. KG,Give guidance and advice on logical methods of SPC data collection that will improve product quality. Kp is a leading global manufacturer of rigid and flexible…,Quality Engineer,Franklin, OH
1215,Centauri,"Duties shall include data processing, analysis, and developing algorithm enhancements. Analyze data in the application of remote sensing technology to solve…",Signal Processing/Radar Engineer,Beavercreek, OH
1216,MRI Software,This role will help train and develop junior engineers and engage in other leadership responsibilities. MRI Software is seeking a Senior Front-End Engineer…,Senior Front End Software Engineer,Cleveland, OH
1217,A.R.E. Accessories,"Mine and analyze data to initiate projects, monitor effectiveness of improvements, and provide interpretation of data to other team members.",Manufacturing Engineer,Massillon, OH
1218,Accenture,"You will have an opportunity to work in roles such as Data Scientist, Data Engineer, or Chief Data Officer covering all aspects of Data including Data…",AWS Data Engineer,Cincinnati, OH
1219,Worldpay,Draws on past experience and current data to influence business partners and improve sales force/portfolio performance and best practices.,Sales Engineer Support,Ohio,
1220,JP Morgan Chase,"We have opportunities for software engineers, architects, project managers, business analysts, data scientists and senior management.","2020 ReEntry Program - Technology, Software Engineer",Columbus, OH
1221,"Iteris, Inc.",Experience with NoSQL data stores (e.g. Experience or interest in map based data visualizations. Experience or interest in data analytics and machine learning.,Software Developer,United States,
1222,US HealthCare Careers,"Prior working experience with data analytics tools like JupyterLab, NumPy, Pandas. The Cyber Security development team has a position open for a Senior Security…",Senior Security Software Engineer – 100% Remote,Cleveland, OH
1223,KBRWyle,"Ability to analyze and format information and graphically tabulate data. The ideal candidate will possess an agile, adaptable leadership character with proven…",Quality Engineer,Dayton, OH
1224,KBRWyle,"This position is part of an interdisciplinary team including materials scientists, physicists, electrical engineers, and optical engineers.",Test Engineer - Electronic Devices,Dayton, OH
1225,JP Morgan Chase,"Working knowledge of application, data and infrastructure architecture disciplines. In our global technology centers, our team of 50,000 technologists design,…",Full Stack Java Software Engineer,Columbus, OH
1226,TRC,"Perform field data collection utilizing laptop computer, tablet device, GPS, and other electronic devices in order to collect data for input into database…",Distribution Technician I,Gahanna, OH
1227,State of Ohio Jobs,"Define problems, collect technical data & establish probable cause; Investigates elevator related accidents (e.g., gathers data & establishes facts to determine…",Elevator Inspector,Columbus, OH
1228,Miller Electric Mfg. LLC,The Manufacturing Engineers will have ideas or specific needs for such things as jigs/fixtures or workstations. Have completed the following courses:,Manufacturing Engineer Intern,Troy, OH
1229,Cognizant Technology Solutions,"Participate in requirement gathering JAD sessions and support documentation where applicable (business, functional, UI, usability, data, compliance, data…",Sr. Associate - Projects,Columbus, OH
1230,GE Aviation,"The Analytics Engineer will work with Data engineers on all aspects of data acquisition, data transformation, and will be responsible for analytics and data…",Analytics Engineer,Cincinnati, OH
1231,Crane Co.,"Ability to define problems, collect data, establish facts, and draw valid conclusions. Due to the growth of our business, Crane Pumps & Systems has added a…",Senior Manufacturing Engineer,Piqua, OH
1232,Crane Co. ChemPharma & Energy,Must be able to actively participate in the mentoring and training of Intern Design Engineers and Junior Design Engineers. Business Unit and Position Summary:,Sr. New Product Development (NPD) Engineer,Cincinnati, OH
1233,Proformex,"As a Full Stack Software Engineer, you’ll be working alongside other engineers, developers and product managers, collaborating on the various layers of the…",Full Stack Software Engineer (Senior),Cleveland, OH
1234,AtriCure,"Our team-based approach means you will work side-by-side with Biomedical, Mechanical, Quality, and Manufacturing Engineers; Occasionally lift up to 25 pounds.","Engineering Co-Op, Spring",Cincinnati, OH
1235,"Weiss Technik North America, Inc.","Examines drawings for completeness and accuracy, conferring with engineers and making minor drawing changes when required. Access to change records if needed.",Engineer Admin Assist,Cincinnati, OH
1236,TeleWorld Solutions,"Experience/knowledge of peg count/formulas and CSL data. For model calibration, drive test data post-processing, map generation, frequency planning and…",RF Engineer III,Reynoldsburg, OH
1237,Rockwell Automation,"Data modeling and partitioning, Distributed data models. Data integration and management by different data entities and systems.",Software Data Architect,Mayfield Heights, OH
1238,VTS,Collaborate with other engineers to incrementally craft high-quality products and APIs for our customers (we deploy multiple times a day). We Take Care of You.,Senior Software Engineer - Toronto,Toronto, OH
1239,DialogTech,"Familiarity with several data storage engines both relational and document oriented, including MySQL, ElasticSearch and the contexts in which they are…",Senior Software Engineer,Cleveland, OH
1240,"Bastion Technologies, Inc.","Ability to work well with cross-functional teams, design engineers, line management, and project management. Analyze the GRC in-house design, and review/concur…","Electrical, Electronic and Electromechanical Parts (EEE) Engineer",Cleveland, OH
1241,CACI,"Skilled in creating software test plans, test cases, test procedures, test scripts, and test data conditions. What You’ll Get to Do: What We Can Offer You:",Software Test Engineer,Fairborn, OH
1242,Reveille Staffing,Knowledgeable in data structures and algorithms. Preparing technical training documents for onboarding new engineers. Hands-on with SQL or NoSQL database.,Software Developer / Software Engineer,Cincinnati, OH
1243,Middough Inc.,The Senior Engineer collects and prepares data/information and performs detailed engineering calculations. Senior Engineer’s perform basic engineering design…,Sr. Electrical Engineer (CLE 19129),Cleveland, OH
1244,Comcast,"Integrated voice, video and data products across Converged Network. Produces, reviews, and coaches junior engineers' job roles in detailed.",Sr. Network Engineer,Hamilton, OH
1245,Zensar,"4+ years of experience in J2EE Design Patterns such as Data Transfer Object (DTO), DAO, Value Object and Template.",0043259 - Node JS Developer,Columbus, OH
1246,SOSi,"Collect, analyze, and summarize data for report preparation and submit written reports. SOS International LLC (SOSi) is seeking a Chief Engineer to support a…",Chief Engineer,United States,
1247,ComResource,ComResource is looking for a Software Engineer. Proficiency in data modeling and API design. We are looking for a full-stack developer that is proficient at…,Software Engineer,Columbus, OH
1248,Box,"Subsidized gym membership and cell phone data plan. The Sales Engineering Team at Box includes sales engineers, value engineering, platform solution engineering…","Sales Engineer, Enterprise Accounts",Ohio,
1249,The Gorman-Rupp Company,? Prepare submittal data for approval by consulting engineer of company recommended equipment. ? Provide hydraulic and electrical control data as well as…,Sales Application Engineer,Mansfield, OH
1250,US Department of the Air Force,"Or work in occupational fields such as industrial hygienist, safety engineer, fire prevention engineer, health physicist, and occupational health nurse.",SAFETY AND OCCUPATIONAL HEALTH SPECIALIST,Wright-Patterson AFB, OH
1251,Worldpay,Understands test data requirements and takes steps to build data-driven scenarios as needed. 5+ years of experience as a performance test engineer working with…,Performance Test Engineer,Cincinnati, OH
1252,Frontier Technology Inc.,"Rapidly processing and analyzing data for use or modification, including data from multiple sources. Is looking for talented Junior Software Engineers for the…",Junior Software Developer,Dayton, OH
1253,"The Harris Products Group, a Lincoln Electric Comp...","Maintains Internal Safety Data Sheets. Ability to define problems, collect data, establish facts, and draw valid conclusions.",EHS Engineer (510050),Mason, OH
1254,State Auto Insurance Companies,"Minimum of five years of prior data engineer experience. Perform Data Designer activities to transform raw data to meaningful datasets and extracts, such as…",Data Designer,Columbus, OH
1255,CDM Smith,The position could also include conveyance system condition assessment and evaluation through CCTV data review and analysis.,Civil Engineer 1,Columbus, OH
1256,"Bair, Goodie and Associates, Inc.",Ability to work with surveyors and incorporate various survey related related data. (BAIR GOODIE) is actively seeking a Field Engineer or Surveyor for its…,Field Engineer / Surveyor,Bucyrus, OH
1257,84.51°,"Lead Data Engineer What you'll do. As a data engineer, we develop strategies and solutions to ingest, store and distribute our big data.",Lead Data Engineer,Cincinnati, OH
1258,Belcan,Read and understand batch procedures and work instructions including related MSDSs (material safety data sheets). This is a contract to hire position.,Production Operations Technician,Dayton, OH
1259,Root Insurance Company,"Works with engineers and other analysts to maintain the consistency and reliability of the data warehouse. Works with product managers, engineers, designers,…",Product Analyst,Columbus, OH
